index,iso3,start_year,end_year,baseline_lays,delta_lays,baseline_lays_male,delta_lays_male,baseline_lays_female,delta_lays_female,baseline_pcr_modelled_pct,delta_pcr_modelled_pct,baseline_pcr_pct,delta_pcr_pct,baseline_pcr_wpia,delta_pcr_wpia,baseline_general_public_services_pct,delta_general_public_services_pct,baseline_defense_pct,delta_defense_pct,baseline_public_order_safety_pct,delta_public_order_safety_pct,baseline_economic_affairs_pct,delta_economic_affairs_pct,baseline_environmental_protection_pct,delta_environmental_protection_pct,baseline_housing_community_amenities_pct,delta_housing_community_amenities_pct,baseline_health_pct,delta_health_pct,baseline_recreation_culture_religion_pct,delta_recreation_culture_religion_pct,baseline_education_pct,delta_education_pct,baseline_social_protection_pct,delta_social_protection_pct,baseline_sector_sum_pct,delta_sector_sum_pct,baseline_education_nec_pct,delta_education_nec_pct,baseline_education_not_definable_by_level_pct,delta_education_not_definable_by_level_pct,baseline_education_total_pct,delta_education_total_pct,baseline_post_secondary_non_tertiary_pct,delta_post_secondary_non_tertiary_pct,baseline_ecd_and_primary_pct,delta_ecd_and_primary_pct,baseline_education_rnd_pct,delta_education_rnd_pct,baseline_secondary_pct,delta_secondary_pct,baseline_education_subsidiary_services_pct,delta_education_subsidiary_services_pct,baseline_tertiary_pct,delta_tertiary_pct,baseline_all_staff_pcttotal,delta_all_staff_pcttotal,baseline_capex_pcttotal,delta_capex_pcttotal,baseline_currex_pcttotal,delta_currex_pcttotal,baseline_expenditure_pctbudget_imf,delta_expenditure_pctbudget_imf,baseline_expenditure_pctbudget_uis,delta_expenditure_pctbudget_uis,baseline_expenditure_pctgdp,delta_expenditure_pctgdp,baseline_expenditure_perchild_ppp,delta_expenditure_perchild_ppp,baseline_lang_match_pct,delta_lang_match_pct,baseline_teaching_staff_pcttotal,delta_teaching_staff_pcttotal,baseline_fsi_total,delta_fsi_total,baseline_sap,delta_sap,baseline_pop_total,delta_pop_total,baseline_sap_share,delta_sap_share,baseline_hh_exp_pct,delta_hh_exp_pct,baseline_private_enrolment_pct,delta_private_enrolment_pct,baseline_debt_pct_gdp,delta_debt_pct_gdp,baseline_gdp_growth_pct,delta_gdp_growth_pct,baseline_gdppc_2015_usd,delta_gdppc_2015_usd,baseline_inflation_pct,delta_inflation_pct,baseline_lang_frac,delta_lang_frac,income_group,panel
50,LTU,2010,2020,10.960991,0.0020046000000000673,10.596064,0.016560299999999906,11.325918,-0.012551099999999949,99.56999969482422,0.005999755859373579,99.34,0.006000000000000227,,,0.1192735013967891,-0.003982906710860221,0.0257148025983642,0.0027650561267568903,0.043215559893642,-0.0007717021358152199,0.1092361414964155,0.0027384781805391807,0.0315925919693043,-0.00190619166688555,0.0075437548382753,0.0007295778073558601,0.1269462488640571,0.0011684482618295217,0.0224972232506479,0.0010691326873655202,0.1394605533304163,-0.0017905699834011592,0.3745196223620881,-1.9322566884827365e-05,1.0,2.2204460492503132e-17,0.0695744250801705,0.0017321813877606395,0.0707334658698387,0.00024628579759364,1.0,0.0,0.0192391117439611,0.00261457332288476,0.1600447687801111,0.003962653248700701,0.0499093462370392,-0.0005714483705206198,0.4623571185075465,-0.008789173846901744,0.011288731480839,-0.00058655900047182,0.1568530323004938,0.0013914874609544299,0.7285037994384765,-0.004104347229003902,0.0762873983383178,0.00391261053085328,0.9237126159667968,-0.003912612915039049,0.1396933128,-0.0018383234799999996,0.1247957992553711,-0.0019154396057128903,0.0536880016326904,-0.0008953199386596701,6622.833984375001,225.5160156249999,,,0.5172098922729492,-0.008822307586669919,,,121944.0,-656.0,3097282.0,-28691.3,0.039371293928031,0.00016852363710151002,2.242400884628296,-0.17373358011245726,0.8166099786758423,0.3882590174674988,,,0.427199566550769,-0.03843837328526264,10884.1161852582,655.9539078021801,1.31921362055463,-0.011931917071894005,0.32,0.0,High income,3
51,LUX,2010,2020,10.188041,-0.03895944999999994,10.050525,-0.03787610000000008,10.325557,-0.040042799999999976,98.47000122070312,0.005999755859375,,,,,0.1215559514058423,-0.0013914132845351701,0.0119422177709399,0.0003460007998506799,0.0237561602276926,0.00035464720790425,0.1301695430256689,-0.0007116450664522115,0.0189655446199317,0.00032361775374187,0.0182730944274117,-0.0009332549866039701,0.1188012418491962,0.0004553836809070594,0.0274955151503957,-0.00015320575066900022,0.119670056521099,-0.00132362491931117,0.4093706750018216,0.003033494565167666,1.0,0.0,0.0074299518817682,-0.00043701808588733,0.0552046836459183,0.0020877568410088304,1.0,0.0,0.0266212493800531,-0.00115299573171215,0.3701217119286726,-0.00045163057333655885,0.0037596779946376,0.00032211421245203,0.3588878505464474,0.0003780336801390005,0.1102413816793103,-0.003621986772247911,0.0677339634911269,0.0028756483489234,,,,,,,0.1196700565,-0.0013098312200000004,,,,,33350.6953125,-709.9416015625,,,,,,,35904.0,466.4,506953.0,12346.6,0.0708231335054729,-0.0006472281135858502,,,8.557140350341797,0.3419969558715824,,,3.76041454320028,-0.4270466177240106,106544.057363484,-126.98101866840007,2.2736791162154,-0.1453721814088364,0.64,0.0,High income,3
52,LVA,2010,2020,10.7142685,0.02655927500000015,10.47768,0.029870149999999995,10.950857,0.023248400000000124,99.5,0.005999755859376421,98.855,0.06749999999999971,,,0.1068655140455507,-0.0015858646306195893,0.0227668311157981,0.0034772512841895397,0.0416145294584684,0.00105349440860144,0.2268096159927231,-0.005183364635057239,0.006441294614468,0.00068360872685683,0.0318904972709706,-0.0005013394856393499,0.0882553680157308,0.002114437352545169,0.0353063025703088,-0.00028621865927547994,0.1339493600439172,0.00013444554632714988,0.3061006868720641,9.355009207152044e-05,1.0000000000000002,-2.2204460492503132e-17,0.0713709977486705,0.0009931600254642196,0.0800024387160518,0.0009562037380819704,1.0,0.0,0.0,4.997149794996e-05,0.345486268325113,0.005296324302339122,0.0,0.00085660524289063,0.3070477997312031,-0.00709410482616466,0.0177102787398652,0.0006585360417892001,0.1783822167390958,-0.0017166960223504307,0.6572036743164062,0.0008372955322265673,0.126788501739502,0.002121479988098138,0.8732115173339844,-0.0021214828491210925,0.1341963148,0.00025221549000000175,0.118090295791626,-8.950996398925936e-05,0.0514355993270874,-0.0001460599899291995,6637.757324218749,129.43662109375018,,,,,,,110424.0,982.8,2097555.0,-19710.6,0.0526441499746133,0.0010631423324117602,0.8934707045555115,-0.005249017477035522,1.088039994239807,0.1685779929161072,,,-3.66125859554762,0.01920310877420799,10500.8666223014,439.98629495852003,-1.08463595015162,0.13037008549937762,0.58,0.0,High income,3
53,MAC,2010,2020,9.1842535,0.23973604999999995,8.94143,0.24366529999999997,9.427077,0.23580679999999993,,,,,,,0.1461521455940456,-0.005781333946091439,0.0,0.0,0.1160966491704048,0.0008394221128986106,0.1740652140467792,0.00564476077318983,0.0170076320302388,0.00027451178821561,0.0327226875261206,-0.00198955659201874,0.0805767881237502,0.0024258086827250004,0.0400506144980097,-0.00141267391370021,0.1492278057432118,-0.002623897895204309,0.2441004632674389,0.0026229589899856797,0.9999999999999998,4.4408920985006264e-17,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3896192169189453,0.02448613739013672,0.4154227828979492,-0.02452111816406251,0.5845774841308594,0.024521095275878903,0.1492278057,-0.0026238978899999986,0.1297941970825195,0.0011902399063110415,0.0261848998069763,0.003770990133285519,,,,,,,,,25034.0,1156.6,537000.0,14840.0,0.0466182495344506,0.0006781225224813996,0.4212445020675659,0.0676482465103041,97.20445251464844,0.0236724853515625,,,25.1031075246958,-7.9505200103631095,74195.0577762344,-4034.1281621223507,2.80947242060845,-0.1998061909116799,,,High income,3
54,MAR,2010,2020,5.750748700000001,0.05773922499999991,5.864474,0.02859767,5.6370234,0.08688077999999999,67.38999938964844,1.2160003662109375,69.39187622070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.719482421875,,,,,,,,3681367.0,35579.9,32467016.0,411719.2,0.1133879072841187,-0.0003035210841981703,1.135589957237244,,10.80928039550781,0.7018379211425779,47.0982656739638,,3.49955709403216,-1.06777645364999,2767.04223632813,32.385205078125,0.993557401226392,-0.028758873988813105,0.47,0.0,Lower middle income,3
55,MDA,2010,2020,7.91369785,0.03801631499999995,7.6833687,0.04337603000000003,8.144027,0.032656599999999966,98.6500015258789,0.012999725341796876,,,,,0.1021434485296371,-0.0012190971520009697,0.0080886135898248,7.854382023186994e-05,0.0446032184096027,0.00205040972920915,0.0807328133997049,0.00405381604530967,0.0043475446253649,-8.849993475014999e-05,0.0285009488959076,-0.0004201715105178,0.1362321507057946,1.159763533757907e-05,0.020323748973591,0.00033312903468384026,0.2243517013686588,-0.005261518782556191,0.350675811501913,0.0004617911150530396,1.0,0.0,0.0,0.00110704039545104,0.0,0.0050655243938298,1.0,0.0,0.0,0.008357241061423649,0.2087870366151837,0.007647653118607353,0.0,0.0,0.5141768038027547,-0.004393497150387765,0.0,0.00139631728270457,0.1505459626102935,-0.006531259404451879,0.6264712905883789,0.009800891876220708,0.0823939990997314,0.0021612396240234394,0.917605972290039,-0.002161239624023437,0.2243517014,-0.00526151879,0.2226700973510741,-0.0042732391357421795,0.075922999382019,-0.0009910497665405304,2970.094970703125,58.8191162109375,,,0.4188607025146483,,,,,,,,,,,,0.8760799765586853,0.11996601223945617,21.9325612593611,1.2023013956418098,7.10000010705836,-1.537597842682785,2269.51116145996,91.94057545670299,7.48385086350851,-0.3717879641055001,0.55,0.0,Upper middle income,3
56,MDG,2010,2020,5.11854365,-0.04042194000000006,5.089295,-0.05059810000000002,5.1477923,-0.03024578,43.77999877929688,0.7409999847412095,,,,,0.3625783349937204,0.0009334855817615118,0.0739522757548845,-0.0007323474251568193,0.0308286116044997,0.0006382988461605399,0.1094854411230758,0.003659189186927979,0.0089185088047661,0.00039866106498908006,0.0492139325259029,-0.00200843601349532,0.0600861907101095,-0.00019601683965547942,0.0063723949082297,0.00036039685111105004,0.1808377682034488,-0.0035676571665952893,0.1177296144168147,0.000514118609407499,1.0000030730454523,-3.073045452328671e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8073896540241264,0.001062020221504889,0.0081885469177632,-0.00061953745664798,0.0065384003540635,-0.00029422631376538994,0.0,0.00020895367901142999,0.1778833987040467,-0.00035721013010255043,,,,,,,0.1808377682,-0.0035676571699999994,0.186357054482013,,0.0228856151148167,0.0009658723395546898,,,,,,,,,3126569.0,64541.4,22183340.0,677021.6,0.1409422115876148,-0.0010665191383257195,,,17.69495010375977,,,,0.619239744622121,-0.7756911365267011,447.417143030687,-2.4492887608367995,9.24732173644116,-0.5045528614535589,0.02,0.0,Low income,3
57,MEX,2010,2020,8.505245250000002,0.03219942499999977,8.4049425,0.035559949999999854,8.605548,0.02883889999999987,95.37999725341795,0.20200042724609518,95.8,0.22000000000000028,0.9228,0.004500000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8573837280273438,-0.0007593002319335907,0.0391782999038696,-0.0018302099704742398,0.9608216857910156,0.001830207824707042,,,0.186425895690918,-0.0024467296600341804,0.0493697023391723,-0.00043731021881103017,3081.274658203125,-4.16416015625,,,0.7526815032958984,-0.0026267395019531235,,,13429836.0,-12787.9,113623895.0,1317515.9,0.1181955256858603,-0.00132897193696713,1.35380494594574,-0.0282245993614197,8.234780311584473,0.1678839683532715,,,4.9713345832195,-1.332536916489945,9389.06722084275,-15.44235976635191,4.15672722680174,-0.075989307110168,0.15,0.0,Upper middle income,3
58,MKD,2010,2020,7.05341085,0.02516398000000004,6.9874797,0.010970879999999994,7.119342,0.03935708,98.79000091552734,0.05499954223632812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119955.0,-394.0,1946298.0,-9017.4,0.0616323913398667,8.715146491728026e-05,,,,,,,3.35875085773812,-0.8047200867304639,4582.36517512347,116.13613191223394,1.50997522027621,-0.030990173139133992,0.5,0.0,Upper middle income,3
59,MLT,2010,2020,9.709873,0.04995084999999992,9.229469,0.06182230000000004,10.190277,0.038079399999999985,98.25,-0.01699981689453267,,,,,0.1652433110772278,-0.004570533063345691,0.0183257410934061,-0.0006944491333520398,0.0335797977932018,-0.00016335078729660946,0.1175563836089073,0.01074629580077604,0.0476949275934132,-0.00167205207915231,0.0086539534981819,0.0005510965578348602,0.128119094225837,0.0028712934431550097,0.0201544969612252,0.00087156810478865,0.1267910734604214,-0.00097595545738626,0.3338815843302277,-0.006963949750226611,1.0000003636420498,-3.636420498054349e-08,0.1093153985143545,-0.00240790490791397,0.001921587747727,0.00046184014136064003,1.0,0.0,0.0164023288496285,-0.00157047488720134,0.2414259901912983,0.003298754031332218,0.0065075859695413,0.00033391869802032,0.4362061548168754,-0.005604487659000212,0.0138956606533398,0.004488500350505751,0.1743224252158201,0.0010004240309437723,0.7237165832519531,,0.1008471012115479,,0.8991529083251953,,0.1355376912,-0.00107709688000001,0.1549619960784912,,0.0620798015594482,,8893.6572265625,,,,0.4576654052734375,,,,24357.0,318.9,414508.0,10098.2,0.0587612301813234,-0.0005324694070050699,0.290387898683548,,40.53231811523438,0.17314109802245953,,,6.19735041110465,-0.9654633174051771,20750.6479461598,711.1172338294,1.51563513618532,-0.0877090179408608,0.09,0.0,High income,3
60,MNE,2010,2020,8.03295275,0.08739660000000012,7.7620025,0.11446700000000005,8.303903,0.06032620000000009,98.51000213623048,0.026999664306639203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32575.0,480.9,619428.0,716.2,0.0525888400266051,0.0007073778272442099,,,,,,,2.77559782547836,-1.7768216527831657,5917.91788713074,43.40369760740896,0.654946570148479,-0.091060226999703,,,Upper middle income,3
61,MYS,2010,2020,8.290606499999999,0.06022285000000007,7.987458,0.061869800000000016,8.593755,0.058575899999999945,98.41999816894533,0.12000045776367188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2484263036,,0.1840623092651366,-0.00278435134887694,0.0496645021438598,-0.0010546901226043694,3254.1083984375,250.721728515625,,,,,,,3270610.0,3666.9,28655776.0,523378.2,0.114134406969122,-0.0016544494465689605,1.112323045730591,0.012236893177032493,9.732080459594728,-0.19473404884338397,49.5598230655171,1.24468984424785,7.42484738326097,-1.288169396752798,8118.92270511981,205.25430791563903,1.62285235577035,-0.276155450970085,0.6,0.0,Upper middle income,3
62,NLD,2010,2020,11.740341,-0.02015305000000005,11.695554,-0.03337039999999991,11.785128,-0.006935700000000012,99.6999969482422,0.006000518798828125,,,,,0.1153091765904604,-0.0028039280760062,0.0258963255428898,0.0001819908983429201,0.0393714576832452,0.00016611711968610998,0.1183913901802203,0.0020527879018926304,0.0329459338979812,-0.00022662317303211998,0.0137139400114627,-0.00039245075782688,0.1578520028020124,0.0012018470353888505,0.030497357192893,-0.0004778966020287101,0.1146468827612558,-0.0007739211298911405,0.3513755333375787,0.0010720767834745514,1.0,0.0,0.0057768149752818,-0.0005321605219418,0.0109703938232516,-0.00093651804736266,1.0,0.0,0.0,0.0,0.3179192356829418,-0.000715472287717267,0.0035827362106315,-2.0460065395790007e-05,0.3868244181525302,0.0015509130806476868,0.0468255290784869,-0.0005137898804642299,0.228100872076876,0.0011674877222340508,0.6959092712402344,0.0012274551391601607,0.1188080978393555,-0.0008022499084472709,0.8811918640136719,0.0008022537231445303,0.1170758657,-0.0007634475799999998,0.1116580963134766,-9.899997711182024e-05,0.0545634984970092,-0.00016494989395140976,,,,,,,,,1212188.0,-9856.4,16615394.0,82610.6,0.0729557180527888,-0.0009106622504814199,0.6282824873924255,0.007854592800140382,,,,,1.31932032302214,-0.518727366125437,44659.272839058,242.73075802121966,1.27530569556683,-0.0002845317675220116,0.51,0.0,High income,3
63,NOR,2010,2020,11.305198,-0.006856950000000061,11.135888,-0.013908599999999893,11.474508,0.0001946999999999477,99.6999969482422,0.005000305175779829,100.0,-0.039000000000000055,,,0.1096480265786605,-0.00222947038983345,0.0322737234778735,0.00025071586693474967,0.0208648946426112,0.0001311878759700902,0.1038636993510059,0.003704279569093341,0.0182804803610018,1.40330808510801e-05,0.0136497880610261,0.00020895538759393013,0.1619637127831591,0.0002803746975999999,0.034944851659721,-8.438633568033024e-05,0.115888876986981,-0.0014663413458321894,0.3886219460979594,-0.0008093484066972134,1.0,0.0,0.0166155606743056,3.691882198777023e-05,0.0773925673792162,0.0003310994514318211,1.0,0.0,0.0051497234407781,-7.757912242190023e-06,0.4471383089540633,-0.0007471564686230392,0.0046655614078845,0.00031705053027011,0.2204624480992972,-0.0028592738806474975,0.0310010416819495,0.0005009201672005897,0.1975747883625053,0.002428199290622421,0.6742407989501953,0.002972129821777347,0.1131206035614014,0.0014704294204711907,0.8868794250488281,-0.0014704360961914076,0.115888877,-0.00146634135,0.150884895324707,-0.0003242197036743111,0.0671042013168334,0.0016623902320861902,19151.263671875,388.5572265625,,,,,,,425646.0,2560.0,4889252.0,49022.3,0.0870574885483505,-0.0003174581759119305,0.1707638949155807,0.01484496146440506,2.306560039520264,0.1430399894714355,,,0.787051861494078,-0.20652236338344182,72804.3956188398,248.28103339200024,2.41890639481001,-0.11323214877299599,0.07,0.0,High income,3
64,NZL,2010,2020,11.526673,-0.01338165,11.295193,-0.003428299999999851,11.758153,-0.023334999999999974,,,,,,,0.1107494296235167,-0.0009132612073177587,0.0277157265042399,-0.00067601995106874,0.0493884568030043,-0.00025526087609979985,0.090499188958999,0.008500386307824851,0.0287658874831125,-0.0004739671370199799,0.0156024997588626,0.00124541529666508,0.1737541710454895,-0.000631789130713592,0.0263826310510498,-0.00019419744173343017,0.1676386760330921,-0.0019796402093612193,0.309503332738633,-0.004621665651176282,1.0,-8.992806499463768e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.167638676,-0.0023273654799999986,,,,,,,,,,,,,351900.0,4498.0,4350700.0,72170.0,0.0808835359827154,-0.0002640495213060007,,,2.084409952163696,-0.014280998706817583,34.7227798053528,1.1323846719742796,1.45863634911349,-0.1765883245140031,35489.7631519026,429.57099767404,2.30202385958572,-0.05874621595132701,0.17,0.0,High income,3
65,OMN,2010,2020,7.4885415,0.11757254999999986,7.021781,0.10989130000000005,7.955302,0.12525379999999994,,,,,,,0.0880511400181143,,0.247850570337214,,0.0107504298859326,,0.1031857501017289,,0.007954530538309,,0.121956341966055,,0.0513631650105666,,0.0151871152356825,,0.137563498418282,,0.0378037094889936,,0.8216662510008788,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.1375634984,,,,,,,,,,,,,,285496.0,4411.1,2757446.0,176505.1,0.103536388382583,-0.00306547479967519,,,,,,,2.47199856582773,-0.585171909280772,22766.0503620721,-502.21644820244,3.25657959078624,-0.36629825102520897,0.36,0.0,High income,3
66,PAN,2010,2020,6.91294265,-0.04303600999999997,6.7410603,-0.03563008999999999,7.084825,-0.05044193000000004,92.58999633789062,0.18000030517578125,92.2101821899414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416802.0,3805.6,3628535.0,66472.6,0.1148678461142031,-0.0008920874802652301,,,11.45046997070313,-0.010842037200928089,,,6.07339340909564,-2.389462335502804,10698.0717490512,194.90109063289,3.491288726188,-0.50415641342256,0.39,0.0,High income,3
67,PER,2010,2020,7.722403,0.09098585000000003,7.602899,0.11857300000000004,7.841907,0.06339870000000003,91.66000366210938,0.53699951171875,93.5,0.4599999999999994,0.8773000000000001,0.009959999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6456500244140625,0.001162635803222656,0.2092223930358887,-0.007477808952331549,0.790777587890625,0.007477813720703119,,,0.1349236965179443,0.00243489074707032,0.0286730003356933,0.00139207983016968,1182.430541992188,65.703759765625,,,0.4917988967895508,0.00126758193969726,,,3353949.0,4384.5,29086019.0,375256.0,0.11531138035769,-0.001184179965506589,2.983445882797241,-0.057220983505249026,22.06504058837891,0.20176696777343714,23.6817913403586,1.1083123699099295,8.33245910749577,-1.926576560853397,5167.39259325937,66.44376543258394,1.52832059732901,0.04740914602639099,0.34,0.0,Upper middle income,3
68,PRT,2010,2020,11.0010785,0.030827024999999963,10.905258,0.042651799999999976,11.096899,0.019002249999999953,99.1500015258789,0.026999664306642045,,,,,0.1440093245921161,-0.00031279139306497063,0.0366712011520203,-0.0019848683060592997,0.0384565984738449,2.031643350022955e-05,0.1236061560817003,0.00027941128593727963,0.0142692088831884,-2.0734077076299887e-05,0.0108018628599575,-2.168953681428998e-05,0.1440038353503652,0.0007188471693852699,0.0233158116450747,-0.00041181051215322015,0.1295759852363412,-0.0033513884297647996,0.3352900050042158,0.005084708438227653,0.9999999892788244,1.0721175613959133e-09,0.0560095753867681,-0.0021625041901637007,0.0776691220998335,-0.00462916619731245,1.0,0.0,0.0012428442956293,0.00035603982752359993,0.3306235560240136,0.0033131859680739506,0.0047949745436595,0.00015663043532760005,0.3933377555345709,-0.00011843342849793826,0.0359975565090381,-0.0006751696690141404,0.1003246983469368,0.0037594089800180586,0.8410967254638672,-0.0013990020751953104,0.0379116988182067,-0.0004263498783111497,0.9620883178710936,0.00042634582519531785,0.1297274411,-0.0033655338140000006,0.1041672992706299,-0.0005149402618408294,0.0540499019622802,-0.0005409102439880298,8798.765625,169.6572265625,,,,,,,668213.0,-9899.1,10573100.0,-27601.9,0.0631993455088857,-0.0007919407437115701,0.4135661125183105,0.09018509387969975,11.80617046356201,0.09784793853759802,,,1.73762453640036,-0.9942256129644228,19698.6836791397,8.003027343250142,1.40257289895369,-0.14150112289112207,0.02,0.0,High income,3
